[22-09-24 14:29:55.064] LOG  : General     , 1727008195064> cachedir set to "C:\Users\mail\Zomboid".
[22-09-24 14:29:56.067] LOG  : General     , 1727008196067> 1727008196067 fmod: FMOD_System_CreateDSP() result: No errors..
[22-09-24 14:29:56.067] LOG  : General     , 1727008196067> 1727008196067 fmod: FMOD_DSP_SetBypass() result: No errors..
[22-09-24 14:29:56.067] LOG  : General     , 1727008196067> 1727008196067 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[22-09-24 14:29:56.067] LOG  : General     , 1727008196067> 1727008196067 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[22-09-24 14:29:56.068] LOG  : General     , 1727008196068> 1727008196068 fmod: FMOD_System_Set3DSettings() result: No errors..
[22-09-24 14:29:56.406] LOG  : General     , 1727008196406> GraphicsCard: NVIDIA Corporation NVIDIA GeForce RTX 3050/PCIe/SSE2.
[22-09-24 14:29:56.407] LOG  : General     , 1727008196407> OpenGL version: 4.6.0 NVIDIA 552.44.
[22-09-24 14:29:56.408] LOG  : General     , 1727008196408> Desktop resolution 1920x1080.
[22-09-24 14:29:56.409] LOG  : General     , 1727008196409> Initial resolution 1920x1080 fullScreen=false.
[22-09-24 14:29:56.410] LOG  : General     , 1727008196410> OpenGL 1.5 buffer objects supported.
[22-09-24 14:29:56.410] LOG  : General     , 1727008196410> VSync: OFF.
[22-09-24 14:29:56.422] LOG  : General     , 1727008196421> NVIDIA: current available GPU memory is 6278 MB.
[22-09-24 14:29:56.422] LOG  : General     , 1727008196422> NVIDIA: dedicated available GPU memory is 8192 MB.
[22-09-24 14:29:56.422] LOG  : General     , 1727008196422> NVIDIA: total available GPU memory is 8192 MB.
[22-09-24 14:30:02.215] LOG  : General     , 1727008202215> AngelCodeFont failed to load page 0 texture C:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[22-09-24 14:30:02.217] LOG  : General     , 1727008202217> AngelCodeFont failed to load page 0 texture C:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[22-09-24 14:30:02.223] WARN : General     , 1727008202222> TextManager.Init> font "MediumNew" not found in fonts.txt.
[22-09-24 14:30:02.223] WARN : General     , 1727008202223> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[22-09-24 14:30:02.223] WARN : General     , 1727008202223> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[22-09-24 14:30:02.223] WARN : General     , 1727008202223> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[22-09-24 14:30:02.224] LOG  : General     , 1727008202224> AngelCodeFont failed to load page 0 texture C:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[22-09-24 14:30:02.233] WARN : General     , 1727008202233> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[22-09-24 14:30:02.327] LOG  : General     , 1727008202327> Loading networking libraries....
[22-09-24 14:30:02.328] LOG  : General     , 1727008202327> Loading steam_api64....
[22-09-24 14:30:02.329] LOG  : General     , 1727008202329> Loading RakNet64....
[22-09-24 14:30:02.330] LOG  : General     , 1727008202330> Loading ZNetJNI64....
[22-09-24 14:30:02.453] LOG  : Network     , 1727008202453> [22-09-24 14:30:02.453] > ZNet: SetLogLevel 2.
[22-09-24 14:30:02.453] LOG  : Network     , 1727008202453> [22-09-24 14:30:02.453] > ZNet: SteamAPI initialised successfully.
[22-09-24 14:30:02.454] LOG  : General     , 1727008202454> SteamUtils initialised successfully.
[22-09-24 14:30:02.527] LOG  : Network     , 1727008202527> [22-09-24 14:30:02.527] > ZNet: workshop item 2197797275 is not installed.
[22-09-24 14:30:03.260] LOG  : Mod         , 1727008203260> refusing to list examplemod.
[22-09-24 14:30:03.272] LOG  : Mod         , 1727008203272> 2x version of normandytextures.pack not found..
[22-09-24 14:30:03.272] LOG  : Mod         , 1727008203272> 2x version of road_signs_normandy.pack not found..
[22-09-24 14:30:03.287] LOG  : Mod         , 1727008203287> 2x version of packsleepingbags.pack not found..
[22-09-24 14:30:03.291] LOG  : Mod         , 1727008203291> loading ModManager.
[22-09-24 14:30:03.297] LOG  : Mod         , 1727008203297> mod "ModManager" overrides media/lua/client/optionscreens/modselector.lua.
[22-09-24 14:30:03.302] LOG  : Mod         , 1727008203302> mod "ModManager" overrides media/lua/shared/translate/ch/ui_ch.txt.
[22-09-24 14:30:03.302] LOG  : Mod         , 1727008203302> mod "ModManager" overrides media/lua/shared/translate/cn/ui_cn.txt.
[22-09-24 14:30:03.303] LOG  : Mod         , 1727008203303> mod "ModManager" overrides media/lua/shared/translate/de/ui_de.txt.
[22-09-24 14:30:03.303] LOG  : Mod         , 1727008203303> mod "ModManager" overrides media/lua/shared/translate/en/ui_en.txt.
[22-09-24 14:30:03.304] LOG  : Mod         , 1727008203304> mod "ModManager" overrides media/lua/shared/translate/es/ui_es.txt.
[22-09-24 14:30:03.304] LOG  : Mod         , 1727008203304> mod "ModManager" overrides media/lua/shared/translate/fr/ui_fr.txt.
[22-09-24 14:30:03.305] LOG  : Mod         , 1727008203305> mod "ModManager" overrides media/lua/shared/translate/it/ui_it.txt.
[22-09-24 14:30:03.305] LOG  : Mod         , 1727008203305> mod "ModManager" overrides media/lua/shared/translate/ko/ui_ko.txt.
[22-09-24 14:30:03.306] LOG  : Mod         , 1727008203306> mod "ModManager" overrides media/lua/shared/translate/pl/ui_pl.txt.
[22-09-24 14:30:03.306] LOG  : Mod         , 1727008203306> mod "ModManager" overrides media/lua/shared/translate/ptbr/ui_ptbr.txt.
[22-09-24 14:30:03.307] LOG  : Mod         , 1727008203307> mod "ModManager" overrides media/lua/shared/translate/ru/ui_ru.txt.
[22-09-24 14:30:03.308] LOG  : Mod         , 1727008203308> mod "ModManager" overrides media/lua/shared/translate/tr/ui_tr.txt.
[22-09-24 14:30:03.314] LOG  : Mod         , 1727008203314> loading ModManagerServer.
[22-09-24 14:30:03.315] LOG  : Mod         , 1727008203315> mod "ModManagerServer" overrides changelog.txt.
[22-09-24 14:30:03.315] LOG  : Mod         , 1727008203315> mod "ModManagerServer" overrides copyright.txt.
[22-09-24 14:30:03.315] LOG  : Mod         , 1727008203315> mod "ModManagerServer" overrides logo-mini.png.
[22-09-24 14:30:03.316] LOG  : Mod         , 1727008203316> mod "ModManagerServer" overrides logo.png.
[22-09-24 14:30:03.334] LOG  : General     , 1727008203334> AngelCodeFont failed to load page 0 texture C:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[22-09-24 14:30:03.335] LOG  : General     , 1727008203335> AngelCodeFont failed to load page 0 texture C:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[22-09-24 14:30:03.337] WARN : General     , 1727008203337> TextManager.Init> font "MediumNew" not found in fonts.txt.
[22-09-24 14:30:03.338] WARN : General     , 1727008203338> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[22-09-24 14:30:03.338] WARN : General     , 1727008203338> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[22-09-24 14:30:03.338] WARN : General     , 1727008203338> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[22-09-24 14:30:03.338] LOG  : General     , 1727008203338> AngelCodeFont failed to load page 0 texture C:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[22-09-24 14:30:03.344] WARN : General     , 1727008203344> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[22-09-24 14:30:03.369] LOG  : General     , 1727008203369> translator: language is EN.
[22-09-24 14:30:03.456] LOG  : General     , 1727008203456> texturepack: loading UI.
[22-09-24 14:30:03.495] LOG  : General     , 1727008203495> texturepack: loading UI2.
[22-09-24 14:30:03.501] LOG  : General     , 1727008203501> texturepack: loading IconsMoveables.
[22-09-24 14:30:03.501] LOG  : General     , 1727008203501> texturepack: loading RadioIcons.
[22-09-24 14:30:03.503] LOG  : General     , 1727008203503> texturepack: loading ApComUI.
[22-09-24 14:30:03.505] LOG  : General     , 1727008203505> texturepack: loading Mechanics.
[22-09-24 14:30:03.519] LOG  : General     , 1727008203519> texturepack: loading WeatherFx.
[22-09-24 14:30:04.573] WARN : Recipe      , 1727008204573> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[22-09-24 14:30:04.575] WARN : Sound       , 1727008204575> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[22-09-24 14:30:04.576] WARN : Sound       , 1727008204576> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[22-09-24 14:30:04.577] WARN : Sound       , 1727008204577> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[22-09-24 14:30:04.578] WARN : Sound       , 1727008204578> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[22-09-24 14:30:04.579] WARN : Sound       , 1727008204579> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[22-09-24 14:30:04.580] WARN : Sound       , 1727008204580> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "NewMusic/Desperate Escape" for GameSound "NewMusic_DesperateEscape".
[22-09-24 14:30:04.581] WARN : Sound       , 1727008204581> GameSounds.initClipEvents> No such FMOD event "NewMusic/Fight or Flight" for GameSound "NewMusic_FightOrFlight".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Introduction" for GameSound "NewMusic_Introduction".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Main Theme" for GameSound "NewMusic_MainTheme".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe Not" for GameSound "NewMusic_MaybeNot".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe We Can Win This" for GameSound "NewMusic_MaybeWeCanWinThis".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Run" for GameSound "NewMusic_Run".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Slow Sad" for GameSound "NewMusic_SlowSad".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/They Were Once Here" for GameSound "NewMusic_TheyWereOnceHere".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/Saying Goodbye" for GameSound "NewMusic_SayingGoodbye".
[22-09-24 14:30:04.582] WARN : Sound       , 1727008204582> GameSounds.initClipEvents> No such FMOD event "NewMusic/The Horde" for GameSound "NewMusic_TheHorde".
